x,y,z_current,spindle_current,force_phy,force_hybrid,delta_f,stiffness,delta_k
9.707617936322719743e+01,-7.671535830762939767e+00,4.118138042038908431e+00,7.737744378648527821e+00,-2.432245494769530936e+01,-1.333834870915494086e+01,1.098410623854036849e+01,3.656411974516027840e+03,2.925129579612822113e+02
9.709618269711619121e+01,-7.689157361529737500e+00,4.290687449494374306e+00,7.650101096571557235e+00,-2.382419310830692183e+01,-1.250312751094076624e+01,1.132106559736615559e+01,3.656459930739733863e+03,2.925167944591786977e+02
9.711618603100515656e+01,-7.706845818745794219e+00,4.453513768520204863e+00,7.805389313989820721e+00,-2.334967496719973568e+01,-1.193739379759999863e+01,1.141228116959973704e+01,3.656506841957319466e+03,2.925205473565855527e+02
9.713618936489415034e+01,-7.724599783954317900e+00,4.121437542186402680e+00,7.754701258827862986e+00,-2.407120446373240696e+01,-1.248837754920299581e+01,1.158282691452941116e+01,3.656552718129455570e+03,2.925242174503564456e+02
9.715619269878312991e+01,-7.742417836058788083e+00,4.209321597556347605e+00,7.792887091338124073e+00,-2.377808088921059948e+01,-1.234249857491009728e+01,1.143558231430050220e+01,3.656597569332973762e+03,2.925278055466379215e+02
9.717619603267210948e+01,-7.760298551371040077e+00,4.212300337296851716e+00,7.645235130774397092e+00,-2.369025863764985829e+01,-1.241706518288667205e+01,1.127319345476318624e+01,3.656641405761116403e+03,2.925313124608892963e+02
9.719619936656108905e+01,-7.778240503659990424e+00,4.238191517468222536e+00,7.760084903652496813e+00,-2.354724603507573377e+01,-1.245194720613785933e+01,1.109529882893787445e+01,3.656684237723741262e+03,2.925347390178993123e+02
9.721620270045006862e+01,-7.796242264199888972e+00,4.062661168905520981e+00,7.743976461347551243e+00,-2.389083892597099634e+01,-1.279919135420941245e+01,1.109164757176158389e+01,3.656726075647497964e+03,2.925380860517998372e+02
9.723620603433906240e+01,-7.814302401819293031e+00,4.314789275030157079e+00,7.734299845395095296e+00,-2.320179808743867156e+01,-1.229072116306994644e+01,1.091107692436872512e+01,3.656766930075970777e+03,2.925413544060776871e+02
9.725620936822804197e+01,-7.832419482949370959e+00,4.312478276924148979e+00,7.664145149914495470e+00,-2.312738744099712918e+01,-1.175237122567753545e+01,1.137501621531959373e+01,3.656806811669786384e+03,2.925445449335829267e+02
9.727621270211702154e+01,-7.850592071673034411e+00,4.282688393179841846e+00,7.809594807461542665e+00,-2.311946707721278216e+01,-1.176677952725563081e+01,1.135268754995715135e+01,3.656845731206684832e+03,2.925476584965347797e+02
9.729621603600600110e+01,-7.868818729773494169e+00,4.106389521413703392e+00,7.874129089508064894e+00,-2.346532967989010743e+01,-1.241256540538038244e+01,1.105276427450972498e+01,3.656883699581566361e+03,2.925506959665253248e+02
9.731621936989498067e+01,-7.887098016783534504e+00,4.210358884043362337e+00,7.616946044653785997e+00,-2.313481166846872839e+01,-1.187262347425936504e+01,1.126218819420936335e+01,3.656920727806490959e+03,2.925536582245192676e+02
9.733622270378396024e+01,-7.905428490034172917e+00,4.081180968109903162e+00,7.759091805375517126e+00,-2.336714703538346427e+01,-1.235164205872258059e+01,1.101550497666088368e+01,3.656956827010658799e+03,2.925565461608526903e+02
9.735622603767293981e+01,-7.923808704703995787e+00,4.138332148876570749e+00,7.466924831929514284e+00,-2.314996982231690481e+01,-1.162826515839082298e+01,1.152170466392608184e+01,3.656992008440343398e+03,2.925593606752274809e+02
9.737622937156193359e+01,-7.942237213868217793e+00,4.425784357494037202e+00,7.746352233256333264e+00,-2.237736633797337404e+01,-1.101200983362724806e+01,1.136535650434612599e+01,3.657026283458803846e+03,2.925621026767043418e+02
9.739623270545091316e+01,-7.960712568547945622e+00,4.167971379900386353e+00,7.538975896271349342e+00,-2.292043493005304811e+01,-1.150475061157271206e+01,1.141568431848033605e+01,3.657059663546153843e+03,2.925647730836923301e+02
9.741623603933987852e+01,-7.979233317759390154e+00,4.003100507986101064e+00,7.642330139239503772e+00,-2.323933398993698418e+01,-1.213970839308748673e+01,1.109962559684949746e+01,3.657092160299202988e+03,2.925673728239362390e+02
9.743623937322887230e+01,-7.997798008563387739e+00,4.156356498808344568e+00,7.575039446262582743e+00,-2.279107965124556046e+01,-1.127195304435077006e+01,1.151912660689479040e+01,3.657123785431263514e+03,2.925699028345010788e+02
9.745624270711785186e+01,-8.016405186114663906e+00,3.961610870306321974e+00,7.658601219189986153e+00,-2.318224176316797980e+01,-1.238962052815582027e+01,1.079262123501215953e+01,3.657154550771924278e+03,2.925723640617539445e+02
9.747624604100683143e+01,-8.035053393711487857e+00,3.969053585062317424e+00,7.738737377799519201e+00,-2.308596396772660242e+01,-1.198939913756725950e+01,1.109656483015934292e+01,3.657184468266789736e+03,2.925747574613432107e+02
9.749624937489581100e+01,-8.053741172845027663e+00,3.977107598466747884e+00,7.518847782950527581e+00,-2.298838465556776356e+01,-1.194965406848278455e+01,1.103873058708497901e+01,3.657213549977191633e+03,2.925770839981753397e+02
9.751625270878479057e+01,-8.072467063249190389e+00,4.037832639744909358e+00,7.634488844688398501e+00,-2.276401917771504557e+01,-1.192404475439405864e+01,1.083997442332098693e+01,3.657241808079861130e+03,2.925793446463889040e+02
9.753625604267378435e+01,-8.091229602950150479e+00,4.192694074053313180e+00,7.618007701821240651e+00,-2.231298115396199577e+01,-1.130850014831617045e+01,1.100448100564582532e+01,3.657269254866573192e+03,2.925815403893258804e+02
9.755625937656274971e+01,-8.110027328316144590e+00,4.138774984956768321e+00,7.781406882459233287e+00,-2.236533156703779923e+01,-1.126811092460130581e+01,1.109722064243649342e+01,3.657295902743756869e+03,2.925836722195005564e+02
9.757626271045174349e+01,-8.128858774107166951e+00,4.121238197828668071e+00,7.685325646284380419e+00,-2.233015741176566138e+01,-1.083985229718986609e+01,1.149030511457579529e+01,3.657321764232076930e+03,2.925857411385661635e+02
9.759626604434072306e+01,-8.147722473525025322e+00,3.915722282887663663e+00,7.552485359781851315e+00,-2.274802235289836005e+01,-1.202304576150653403e+01,1.072497659139182602e+01,3.657346851965977748e+03,2.925877481572782131e+02
9.761626937822970262e+01,-8.166616958262986614e+00,3.971753659739622133e+00,7.604853518035565862e+00,-2.253589847269011770e+01,-1.119154786531516876e+01,1.134435060737494894e+01,3.657371178693199454e+03,2.925896942954559563e+02
9.763627271211868219e+01,-8.185540758555818641e+00,4.058474110145318114e+00,7.762956313557457300e+00,-2.225006814214313877e+01,-1.151606687111387828e+01,1.073400127102926049e+01,3.657394757274264521e+03,2.925915805819411730e+02
9.765627604600766176e+01,-8.204492403229860287e+00,3.939563380962479044e+00,7.691544862091082457e+00,-2.245967957029634832e+01,-1.187152441963372240e+01,1.058815515066262591e+01,3.657417600681927524e+03,2.925934080545542315e+02
9.767627937989665554e+01,-8.223470419753073912e+00,3.970691578527746568e+00,7.556881566896201718e+00,-2.230810943868752361e+01,-1.183322319217366392e+01,1.047488624651385969e+01,3.657439722000597612e+03,2.925951777600478181e+02
9.769628271378562090e+01,-8.242473334284905917e+00,4.046199099770853458e+00,7.604936340792034066e+00,-2.204988828078730734e+01,-1.120944266183947313e+01,1.084044561894783421e+01,3.657461134425731871e+03,2.925968907540585633e+02
9.771628604767461468e+01,-8.261499671726644678e+00,3.940531335785915967e+00,7.603472311962206298e+00,-2.222803872429931005e+01,-1.126948106421363249e+01,1.095855766008567755e+01,3.657481851263194585e+03,2.925985481010555986e+02
9.773628938156359425e+01,-8.280547955771556445e+00,3.998667466529163050e+00,7.575239055993553627e+00,-2.201202767300826579e+01,-1.137867931936257548e+01,1.063334835364569031e+01,3.657501885928587853e+03,2.926001508742870101e+02
9.775629271545257382e+01,-8.299616708955033673e+00,4.151833007615032045e+00,7.477474895899868024e+00,-2.156752884690759586e+01,-1.065002083548836964e+01,1.091750801141922622e+01,3.657521251946554912e+03,2.926017001557244157e+02
9.777629604934155338e+01,-8.318704452704952956e+00,3.929257593490593337e+00,7.556114266051900508e+00,-2.202747866276299149e+01,-1.129833266688226701e+01,1.072914599588072448e+01,3.657539962950045719e+03,2.926031970360036780e+02
9.779629938323053295e+01,-8.337809707391752312e+00,4.080586782417420899e+00,7.717510143168671455e+00,-2.158783788698693940e+01,-1.061954213091059707e+01,1.096829575607634233e+01,3.657558032679566622e+03,2.926046426143653321e+02
9.781630271711952673e+01,-8.356930992379121292e+00,3.995387547860964172e+00,7.571951078753619058e+00,-2.171750103562569834e+01,-1.114029430727435077e+01,1.057720672835134756e+01,3.657575474982385913e+03,2.926060379985908639e+02
9.783630605100850630e+01,-8.376066826073932603e+00,3.741403052201456525e+00,7.590269212121774522e+00,-2.225329409053702534e+01,-1.150904915565381970e+01,1.074424493488320564e+01,3.657592303811723923e+03,2.926073843049379093e+02
9.785630938489747166e+01,-8.395215725977022814e+00,3.774437414252304723e+00,7.605877026332461988e+00,-2.209880260473157421e+01,-1.122819078744547561e+01,1.087061181728609860e+01,3.657608533225905830e+03,2.926086826580724960e+02
9.787631271878646544e+01,-8.414376208733299833e+00,3.795897689553605847e+00,7.768210545874013384e+00,-2.197235165654645428e+01,-1.129759452757093463e+01,1.067475712897551965e+01,3.657624177387490363e+03,2.926099341909992404e+02
9.789631605267544501e+01,-8.433546790182496977e+00,3.782598670415121322e+00,7.587612443041783727e+00,-2.192967915153030489e+01,-1.151299538274761147e+01,1.041668376878269342e+01,3.657639250562368943e+03,2.926111400449894973e+02
9.791631938656442458e+01,-8.452725985409360376e+00,3.863608837753348180e+00,7.670580462717094150e+00,-2.166045307785421059e+01,-1.140746024351059695e+01,1.025299283434361364e+01,3.657653767118842097e+03,2.926123013695073496e+02
9.793632272045340414e+01,-8.471912308794390611e+00,3.937481475497417449e+00,7.531392117703625821e+00,-2.140862493668127442e+01,-1.094629090772744640e+01,1.046233402895382802e+01,3.657667741526660393e+03,2.926134193221328132e+02
9.795632605434239792e+01,-8.491104274064175783e+00,4.003640370352361089e+00,7.554695788569237180e+00,-2.117557374283142835e+01,-1.063210752389761460e+01,1.054346621893381375e+01,3.657681188356048096e+03,2.926144950684838477e+02
9.797632938823137749e+01,-8.510300394342189989e+00,3.879316881205635781e+00,7.572672822169672635e+00,-2.140052102218774621e+01,-1.089212233524631301e+01,1.050839868694143320e+01,3.657694122276692269e+03,2.926155297821354111e+02
9.799633272212034285e+01,-8.529499182199067775e+00,3.778186923828213750e+00,7.505978696007296946e+00,-2.156984915695209182e+01,-1.097849428961248464e+01,1.059135486733960718e+01,3.657706558056714130e+03,2.926165246445371508e+02
9.801633605600933663e+01,-8.548699149703468336e+00,3.571150960024609411e+00,7.547872662297595348e+00,-2.199374935659872676e+01,-1.148828346604397943e+01,1.050546589055474733e+01,3.657718510561608582e+03,2.926174808449287070e+02
9.803633938989831620e+01,-8.567898808472486749e+00,3.818861683327375633e+00,7.631495112662692648e+00,-2.132530296448856788e+01,-1.101600751580267712e+01,1.030929544868589076e+01,3.657729994753157825e+03,2.926183995802526283e+02
9.805634272378729577e+01,-8.587096669722448894e+00,3.802874715076052237e+00,7.492723197992105177e+00,-2.129058727096640879e+01,-1.105203243244875644e+01,1.023855483851765236e+01,3.657741025688328591e+03,2.926192820550663214e+02
9.807634605767627534e+01,-8.606291244319333344e+00,3.811146177150277925e+00,7.553081353893038141e+00,-2.119779683317449326e+01,-1.087947007066066796e+01,1.031832676251382530e+01,3.657751618518137548e+03,2.926201294814509879e+02
9.809634939156525490e+01,-8.625481042829669320e+00,4.031377818000040136e+00,7.606115498012054665e+00,-2.059623358944693905e+01,-1.043151710784313302e+01,1.016471648160380603e+01,3.657761788486492151e+03,2.926209430789193675e+02
9.811635272545424868e+01,-8.644664575571024301e+00,3.916957385813506498e+00,7.479822995877785097e+00,-2.079848935905770446e+01,-1.048784967963760195e+01,1.031063967942010251e+01,3.657771550929015120e+03,2.926217240743212074e+02
9.813635605934321404e+01,-8.663840352662759869e+00,3.851773231103221562e+00,7.629797901079371059e+00,-2.088267007304626688e+01,-1.068558925391056746e+01,1.019708081913569941e+01,3.657780921271838452e+03,2.926224737017470829e+02
9.815635939323220782e+01,-8.683006884076625909e+00,3.631620827163223542e+00,7.544401213487425650e+00,-2.133897618577437072e+01,-1.077725087340478716e+01,1.056172531236958356e+01,3.657789915030380598e+03,2.926231932024304569e+02
9.817636272712118739e+01,-8.702162679687548419e+00,3.675039652822179370e+00,7.521787853622077691e+00,-2.116277272637756823e+01,-1.085267472858401305e+01,1.031009799779355518e+01,3.657798547808095918e+03,2.926238838246476917e+02
9.819636606101016696e+01,-8.721306249324245030e+00,3.714772123083774691e+00,7.370794509536419348e+00,-2.099564161258419759e+01,-1.061631117815484515e+01,1.037933043442935244e+01,3.657806835295205474e+03,2.926245468236164697e+02
9.821636939489914653e+01,-8.740436102819987951e+00,3.622685320807668141e+00,7.498027730278394642e+00,-2.114501307750273895e+01,-1.075746593846490917e+01,1.038754713903782978e+01,3.657814793267408277e+03,2.926251834613926803e+02
9.823637272878812610e+01,-8.759550750063095137e+00,3.765397596551327997e+00,7.554136390486752006e+00,-2.073124003748054989e+01,-1.027620411834546132e+01,1.045503591913508856e+01,3.657822437584570253e+03,2.926257950067655997e+02
9.825637606267711988e+01,-8.778648701047986336e+00,3.737806301025819344e+00,7.660550912746319163e+00,-2.072626369018361103e+01,-1.051423320459921307e+01,1.021203048558439797e+01,3.657829784189386828e+03,2.926263827351509690e+02
9.827637939656608523e+01,-8.797728465925453989e+00,3.554044124889671252e+00,7.562890961662489531e+00,-2.109602346102639103e+01,-1.107095756571484557e+01,1.002506589531154546e+01,3.657836849106036880e+03,2.926269479284829345e+02
9.829638273045507901e+01,-8.816788555053600263e+00,3.817952047124050452e+00,7.604116010535707737e+00,-2.039233841958526838e+01,-1.011409960246430551e+01,1.027823881712096288e+01,3.657843648438808032e+03,2.926274918751046243e+02
9.831638606434405858e+01,-8.835827479048475652e+00,3.676334148729041740e+00,7.413871752819459537e+00,-2.066135819036761845e+01,-1.044519488221825121e+01,1.021616330814936724e+01,3.657850198370707403e+03,2.926280158696566218e+02
9.833638939823303815e+01,-8.854843748834687389e+00,3.446321843890649994e+00,7.497058408272173402e+00,-2.114240276765706739e+01,-1.122696009235168546e+01,9.915442675305381925e+00,3.657856515162051437e+03,2.926285212129641309e+02
9.835639273212201772e+01,-8.873835875696151732e+00,3.637434036890656142e+00,7.601490852417573940e+00,-2.061404280499057862e+01,-1.057677974012682220e+01,1.003726306486375641e+01,3.657862615149037993e+03,2.926290092119230621e+02
9.837639606601099729e+01,-8.892802371326522959e+00,3.667156795736788322e+00,7.429462378331457728e+00,-2.047281712622857697e+01,-1.045145275944268803e+01,1.002136436678588893e+01,3.657868514742306161e+03,2.926294811793845270e+02
9.839639939989999107e+01,-8.911741747880196129e+00,3.739996703201410089e+00,7.574371949506656598e+00,-2.022848893264751879e+01,-1.022410201671142005e+01,1.000438691593609875e+01,3.657874230425465612e+03,2.926299384340372285e+02
9.841640273378897064e+01,-8.930652518022494490e+00,3.572647520553728473e+00,7.552515950870208883e+00,-2.055992254459842172e+01,-1.028008251828074826e+01,1.027984002631767346e+01,3.657879778753628216e+03,2.926303823002902504e+02
9.843640606767793599e+01,-8.949533194980640260e+00,3.702414530696898964e+00,7.512548254894219291e+00,-2.017963761688539037e+01,-1.022189875797146286e+01,9.957738858913927515e+00,3.657885176351903283e+03,2.926308141081522649e+02
9.845640940156692977e+01,-8.968382292594052174e+00,3.615471115142526948e+00,7.461017605153499765e+00,-2.031875406836579856e+01,-1.000664321167044513e+01,1.031211085669535343e+01,3.657890439913895989e+03,2.926312351931117064e+02
9.847641273545590934e+01,-8.987198325365188367e+00,3.425195255653711968e+00,7.405177416707931393e+00,-2.070550888213808349e+01,-1.098178102730882699e+01,9.723727854829256501e+00,3.657895586200173966e+03,2.926316468960139332e+02
9.849641606934488891e+01,-9.005979808509785300e+00,3.403205824739397478e+00,7.622902498106340019e+00,-2.068933976193295621e+01,-1.060038295732240421e+01,1.008895680461055200e+01,3.657900632036732077e+03,2.926320505629385593e+02
9.851641940323386848e+01,-9.024725258007645579e+00,3.697794047986708854e+00,7.528236341818923094e+00,-1.991534110324345974e+01,-1.000908249580661113e+01,9.906258607436848607e+00,3.657905594313434904e+03,2.926324475450747968e+02
